Employee_ID,Gender,Age,Department,Role_Level,Location,Education,Hire_Date,Offer_Acceptance_Date,Source_of_Hire,Expected_Salary,Offered_Salary,Manager_Experience_Years,Work_Mode,Laptop_Day1,Buddy_Assigned,Training_Hours_First_Month,Role_Clarity_Score,Onboarding_Satisfaction_Score,Manager_First_Meeting_Days,First_Project_Assigned_Days,Employment_Status,Tenure_Months,Early_Attrition,Exit_Reason_Category,Exit_Reason_Detail,Column1
EMP0867,Male,29,IT,Entry,Mumbai,Graduate,18-04-2022,04-04-2022,Agency,545593,524164,5,Remote,No,No,19,2,2,9,13,Resigned,23,No,Personal,Health Issues,
EMP0868,Female,25,HR,Senior,Mumbai,Postgraduate,06-06-2024,15-05-2024,Campus,868258,912153,15,Hybrid,Yes,No,14,4,5,10,43,Resigned,5,Yes,Compensation,Salary Mismatch,
EMP0869,Male,38,Operations,Entry,Hyderabad,Graduate,27-06-2023,01-06-2023,Campus,863452,911512,2,Remote,Yes,No,36,4,3,8,37,Active,17,No,NA,NA,
EMP0870,Male,39,IT,Senior,Pune,Postgraduate,28-01-2023,09-01-2023,Campus,370240,416274,5,Onsite,Yes,Yes,9,4,5,8,42,Active,35,No,NA,NA,
EMP0871,Female,26,Operations,Entry,Bangalore,Graduate,14-11-2023,31-10-2023,Job Portal,503400,503731,12,Hybrid,No,No,5,5,1,4,16,Active,13,No,NA,NA,
EMP0872,Male,25,Sales,Entry,Bangalore,Postgraduate,09-02-2022,23-01-2022,Job Portal,582448,548120,2,Hybrid,No,Yes,17,4,1,4,30,Resigned,6,Yes,Manager Issues,Lack of Feedback,
EMP0873,Male,30,HR,Senior,Pune,Graduate,05-02-2022,06-01-2022,Campus,622576,651412,12,Onsite,No,No,34,5,2,8,26,Active,24,No,NA,NA,
EMP0874,Male,40,Operations,Entry,Mumbai,Postgraduate,14-12-2022,07-12-2022,Campus,430575,464700,12,Hybrid,Yes,No,6,5,2,4,24,Active,23,No,NA,NA,
EMP0875,Male,36,IT,Mid,Delhi,Graduate,03-02-2023,22-01-2023,Campus,831721,796316,9,Remote,Yes,Yes,8,5,2,7,8,Resigned,2,Yes,Role Mismatch,Job Different From Discussion,
EMP0876,Female,39,HR,Entry,Pune,Postgraduate,15-05-2023,09-05-2023,Job Portal,463714,429249,2,Hybrid,No,No,9,3,3,9,36,Resigned,5,Yes,Personal,Health Issues,
EMP0877,Female,24,IT,Mid,Delhi,Postgraduate,24-07-2023,17-07-2023,Agency,760533,744694,11,Hybrid,Yes,Yes,17,3,5,4,20,Active,23,No,NA,NA,
EMP0878,Male,28,Sales,Entry,Delhi,Graduate,11-08-2022,22-07-2022,Campus,793627,826810,3,Hybrid,No,Yes,6,5,4,5,20,Active,16,No,NA,NA,
EMP0879,Male,24,Operations,Senior,Mumbai,Graduate,04-06-2023,30-05-2023,Agency,356818,374280,2,Hybrid,No,Yes,30,3,5,9,44,Resigned,13,No,Role Mismatch,Job Different From Discussion,
EMP0880,Male,32,Finance,Mid,Bangalore,Graduate,29-08-2022,31-07-2022,Agency,564190,599584,2,Remote,Yes,No,28,1,2,8,17,Resigned,24,No,Work Culture,Team Conflict,
EMP0881,Female,30,IT,Mid,Delhi,Graduate,09-05-2022,18-04-2022,Job Portal,468427,434353,12,Remote,No,No,29,2,1,7,6,Resigned,17,No,Manager Issues,Micromanagement,
EMP0882,Male,35,Operations,Mid,Hyderabad,Graduate,09-11-2022,23-10-2022,Campus,691004,675731,4,Remote,No,Yes,9,1,2,6,39,Active,36,No,NA,NA,
EMP0883,Female,22,Finance,Mid,Mumbai,Graduate,15-06-2023,22-05-2023,Referral,483892,462787,13,Remote,No,Yes,23,1,3,9,39,Resigned,15,No,Personal,Relocation,
EMP0884,Female,37,Sales,Senior,Mumbai,Graduate,18-05-2023,06-05-2023,Referral,396222,382788,15,Hybrid,No,No,38,2,1,5,41,Resigned,13,No,Role Mismatch,No Role Clarity,
EMP0885,Female,28,Finance,Entry,Delhi,Graduate,05-09-2023,09-08-2023,Referral,594857,576414,8,Onsite,No,Yes,9,2,5,7,35,Active,18,No,NA,NA,
EMP0886,Male,32,HR,Mid,Bangalore,Graduate,14-04-2023,02-04-2023,Agency,842899,891845,6,Hybrid,No,No,5,4,1,3,20,Resigned,22,No,Personal,Higher Studies,
EMP0887,Female,30,Finance,Mid,Hyderabad,Postgraduate,24-03-2022,17-03-2022,Referral,658739,637420,7,Remote,No,No,27,5,3,8,31,Active,7,No,NA,NA,
EMP0888,Female,23,Finance,Entry,Pune,Graduate,29-01-2023,18-01-2023,Campus,560585,576586,6,Onsite,Yes,No,13,1,4,4,25,Resigned,21,No,Personal,Higher Studies,
EMP0889,Female,26,Operations,Mid,Hyderabad,Postgraduate,15-03-2024,19-02-2024,Agency,572193,553127,1,Hybrid,No,Yes,39,5,1,1,45,Resigned,16,No,Career Growth,No Growth Opportunity,
EMP0890,Male,23,Finance,Mid,Bangalore,Graduate,05-04-2022,11-03-2022,Referral,757734,807575,2,Remote,No,Yes,7,1,3,3,7,Resigned,8,No,Role Mismatch,No Role Clarity,
EMP0891,Male,31,Operations,Entry,Pune,Graduate,13-06-2023,29-05-2023,Job Portal,370861,409064,4,Remote,Yes,No,18,3,4,1,22,Active,8,No,NA,NA,
EMP0892,Male,22,Operations,Senior,Mumbai,Graduate,03-06-2024,11-05-2024,Referral,516309,547613,8,Hybrid,Yes,No,5,3,1,1,25,Active,30,No,NA,NA,
EMP0893,Male,31,Finance,Senior,Delhi,Postgraduate,11-02-2023,20-01-2023,Job Portal,613885,615674,4,Remote,Yes,Yes,5,5,1,10,38,Active,17,No,NA,NA,
EMP0894,Female,31,IT,Entry,Hyderabad,Graduate,16-08-2022,21-07-2022,Campus,385971,409217,12,Remote,No,Yes,24,2,5,8,39,Active,27,No,NA,NA,
EMP0895,Male,25,HR,Senior,Pune,Graduate,25-07-2022,30-06-2022,Agency,613202,617708,10,Onsite,Yes,Yes,27,5,4,4,14,Active,13,No,NA,NA,
EMP0896,Female,31,Operations,Senior,Mumbai,Graduate,05-07-2023,05-06-2023,Campus,763224,762909,2,Hybrid,Yes,No,18,3,2,9,19,Resigned,7,No,Work Culture,Team Conflict,
EMP0897,Female,38,HR,Entry,Delhi,Postgraduate,20-05-2022,13-05-2022,Job Portal,529580,492982,6,Onsite,No,Yes,23,5,3,7,5,Active,19,No,NA,NA,
EMP0898,Female,33,Sales,Senior,Delhi,Graduate,28-05-2023,28-04-2023,Campus,520447,551735,4,Hybrid,No,No,16,1,5,0,34,Active,21,No,NA,NA,
EMP0899,Female,29,HR,Mid,Pune,Graduate,09-07-2022,20-06-2022,Referral,642929,597399,15,Onsite,No,No,13,3,3,9,20,Resigned,16,No,Personal,Health Issues,
EMP0900,Female,26,Sales,Mid,Delhi,Graduate,02-02-2022,13-01-2022,Referral,435185,459803,2,Remote,Yes,Yes,33,3,2,9,36,Resigned,16,No,Career Growth,No Growth Opportunity,
EMP0901,Male,26,IT,Mid,Delhi,Graduate,22-09-2022,01-09-2022,Campus,428207,469816,6,Onsite,No,No,7,2,4,0,26,Resigned,3,Yes,Manager Issues,Poor Manager Behavior,
EMP0902,Male,38,HR,Mid,Delhi,Graduate,18-05-2024,29-04-2024,Agency,883314,854771,13,Hybrid,No,No,34,3,3,6,31,Resigned,1,Yes,Role Mismatch,No Role Clarity,
EMP0903,Male,37,HR,Senior,Delhi,Postgraduate,25-02-2023,14-02-2023,Job Portal,888046,871572,6,Remote,No,No,36,3,5,6,15,Resigned,17,No,Manager Issues,Poor Manager Behavior,
EMP0904,Female,27,Finance,Entry,Delhi,Postgraduate,18-09-2023,05-09-2023,Job Portal,360682,365145,7,Remote,Yes,Yes,5,4,5,7,39,Active,8,No,NA,NA,
EMP0905,Female,40,HR,Senior,Hyderabad,Postgraduate,01-12-2022,02-11-2022,Job Portal,571597,600598,14,Hybrid,Yes,No,39,5,3,2,31,Active,23,No,NA,NA,
EMP0906,Male,38,Sales,Senior,Hyderabad,Graduate,06-11-2023,18-10-2023,Referral,359650,394061,14,Hybrid,No,No,11,1,2,3,25,Active,17,No,NA,NA,
EMP0907,Female,29,Sales,Entry,Mumbai,Postgraduate,31-03-2023,02-03-2023,Agency,828287,857653,3,Remote,No,No,23,2,2,1,35,Active,15,No,NA,NA,
EMP0908,Female,36,Operations,Mid,Bangalore,Graduate,09-07-2022,16-06-2022,Agency,462521,511884,15,Remote,No,No,40,4,4,3,14,Active,23,No,NA,NA,
EMP0909,Male,26,Operations,Mid,Pune,Graduate,19-02-2023,06-02-2023,Campus,847566,890784,3,Remote,No,Yes,11,4,5,8,31,Resigned,22,No,Work Culture,Team Conflict,
EMP0910,Female,35,IT,Senior,Hyderabad,Graduate,20-02-2023,27-01-2023,Agency,433680,454468,8,Hybrid,Yes,No,10,4,3,5,10,Active,18,No,NA,NA,
EMP0911,Male,38,Sales,Senior,Hyderabad,Postgraduate,10-07-2022,23-06-2022,Agency,711895,684029,6,Hybrid,Yes,Yes,17,4,4,0,31,Active,10,No,NA,NA,
EMP0912,Female,37,IT,Entry,Mumbai,Graduate,17-10-2023,06-10-2023,Campus,883175,908463,8,Remote,Yes,Yes,6,5,3,7,36,Resigned,7,No,Role Mismatch,No Role Clarity,
EMP0913,Male,37,HR,Mid,Hyderabad,Graduate,04-08-2022,29-07-2022,Referral,551695,530877,1,Onsite,No,No,7,1,4,6,8,Active,21,No,NA,NA,
EMP0914,Female,28,Finance,Senior,Pune,Postgraduate,13-04-2022,22-03-2022,Referral,569104,547469,3,Remote,Yes,Yes,34,1,4,8,16,Active,7,No,NA,NA,
EMP0915,Male,38,IT,Entry,Mumbai,Postgraduate,04-10-2022,21-09-2022,Job Portal,847851,880169,7,Hybrid,No,No,40,3,5,6,29,Active,25,No,NA,NA,
EMP0916,Male,32,IT,Entry,Mumbai,Graduate,31-08-2023,26-08-2023,Campus,387217,382419,2,Hybrid,No,Yes,14,2,4,7,20,Active,26,No,NA,NA,
EMP0917,Female,33,IT,Entry,Pune,Postgraduate,30-05-2022,16-05-2022,Job Portal,431734,449933,10,Onsite,Yes,Yes,40,1,5,2,16,Active,20,No,NA,NA,
EMP0918,Male,34,Sales,Mid,Delhi,Postgraduate,24-01-2023,05-01-2023,Referral,656578,656086,4,Remote,Yes,No,8,2,2,8,44,Active,36,No,NA,NA,
EMP0919,Male,34,Operations,Senior,Mumbai,Postgraduate,21-08-2023,30-07-2023,Agency,819547,806228,2,Hybrid,No,No,21,3,1,5,26,Active,32,No,NA,NA,
EMP0920,Female,26,IT,Senior,Delhi,Graduate,29-09-2023,23-09-2023,Job Portal,752080,726798,2,Remote,No,No,34,3,4,3,9,Resigned,4,Yes,Compensation,Low Increment,
EMP0921,Male,36,Sales,Mid,Delhi,Postgraduate,13-09-2023,20-08-2023,Agency,682081,672771,1,Remote,Yes,No,24,2,1,10,10,Active,21,No,NA,NA,
EMP0922,Male,39,IT,Senior,Delhi,Graduate,25-04-2022,28-03-2022,Referral,883337,911716,15,Remote,No,Yes,38,3,4,8,9,Active,18,No,NA,NA,
EMP0923,Female,30,HR,Mid,Delhi,Postgraduate,18-09-2023,22-08-2023,Referral,594978,567684,13,Hybrid,No,No,10,4,2,0,7,Active,29,No,NA,NA,
EMP0924,Male,30,HR,Mid,Pune,Postgraduate,26-02-2023,17-02-2023,Campus,415094,368123,3,Onsite,No,Yes,39,5,2,7,43,Active,19,No,NA,NA,
EMP0925,Female,37,IT,Entry,Mumbai,Graduate,03-09-2023,13-08-2023,Referral,624846,606436,1,Hybrid,Yes,No,23,5,1,0,30,Active,35,No,NA,NA,
EMP0926,Female,29,Operations,Mid,Pune,Postgraduate,04-06-2023,19-05-2023,Job Portal,809616,826590,13,Hybrid,Yes,Yes,26,4,4,5,8,Resigned,10,No,Compensation,Salary Mismatch,
EMP0927,Male,33,Finance,Senior,Bangalore,Postgraduate,22-03-2024,04-03-2024,Referral,457649,458248,9,Onsite,Yes,No,8,1,1,3,19,Resigned,19,No,Personal,Health Issues,
EMP0928,Female,25,Sales,Senior,Pune,Postgraduate,21-05-2023,16-05-2023,Job Portal,760689,807622,7,Remote,Yes,No,15,3,3,8,42,Active,19,No,NA,NA,
EMP0929,Male,31,Finance,Mid,Pune,Postgraduate,14-02-2023,17-01-2023,Referral,566322,535294,15,Remote,Yes,Yes,13,4,4,1,20,Active,9,No,NA,NA,
EMP0930,Female,23,Sales,Mid,Delhi,Graduate,10-08-2023,28-07-2023,Referral,578618,551282,4,Onsite,No,Yes,15,2,1,8,29,Resigned,24,No,Compensation,Better Offer,
EMP0931,Male,26,Finance,Mid,Delhi,Graduate,17-09-2023,06-09-2023,Campus,483654,457281,3,Remote,Yes,No,25,5,2,0,17,Resigned,23,No,Compensation,Better Offer,
EMP0932,Male,26,HR,Mid,Mumbai,Graduate,22-08-2023,11-08-2023,Agency,619290,638246,15,Hybrid,No,Yes,28,1,2,4,28,Active,6,No,NA,NA,
EMP0933,Female,27,Finance,Entry,Hyderabad,Graduate,15-03-2023,28-02-2023,Campus,411164,435291,4,Hybrid,No,Yes,21,1,5,6,15,Active,16,No,NA,NA,
EMP0934,Female,39,Finance,Mid,Mumbai,Postgraduate,03-09-2022,08-08-2022,Agency,844903,887700,6,Hybrid,Yes,No,9,1,1,6,21,Active,12,No,NA,NA,
EMP0935,Male,35,HR,Mid,Hyderabad,Graduate,02-05-2022,11-04-2022,Job Portal,817331,857907,13,Onsite,Yes,No,32,2,5,8,26,Resigned,7,No,Manager Issues,Poor Manager Behavior,
EMP0936,Female,39,HR,Mid,Bangalore,Postgraduate,22-03-2023,20-02-2023,Campus,476980,502273,7,Hybrid,Yes,Yes,28,1,2,0,32,Resigned,19,No,Personal,Health Issues,
EMP0937,Male,38,Finance,Mid,Pune,Postgraduate,18-03-2024,19-02-2024,Referral,482952,457471,12,Hybrid,No,Yes,22,1,1,9,34,Resigned,23,No,Career Growth,Lack of Learning,
EMP0938,Female,25,HR,Mid,Pune,Postgraduate,08-07-2022,20-06-2022,Agency,481943,460780,13,Hybrid,No,No,39,2,2,6,7,Active,23,No,NA,NA,
EMP0939,Male,40,Finance,Senior,Pune,Graduate,23-02-2022,26-01-2022,Campus,719778,685540,1,Hybrid,No,Yes,28,1,1,7,30,Resigned,5,Yes,Compensation,Salary Mismatch,
EMP0940,Female,38,Finance,Entry,Delhi,Postgraduate,26-01-2023,08-01-2023,Job Portal,764480,729766,1,Remote,No,No,8,5,3,0,8,Active,30,No,NA,NA,
EMP0941,Female,39,Sales,Senior,Mumbai,Graduate,03-09-2023,11-08-2023,Campus,557598,545723,13,Remote,No,Yes,30,1,1,8,20,Resigned,20,No,Compensation,Low Increment,
EMP0942,Male,27,IT,Mid,Mumbai,Graduate,16-02-2024,17-01-2024,Referral,742457,710200,3,Onsite,No,Yes,31,1,3,1,20,Active,33,No,NA,NA,
EMP0943,Female,38,Finance,Mid,Mumbai,Postgraduate,14-02-2023,16-01-2023,Agency,385651,424778,11,Onsite,No,No,22,5,2,4,31,Active,26,No,NA,NA,
EMP0944,Female,29,IT,Entry,Delhi,Postgraduate,11-07-2023,19-06-2023,Campus,524802,519156,12,Onsite,No,No,15,5,2,8,20,Active,26,No,NA,NA,
EMP0945,Male,38,Finance,Entry,Delhi,Postgraduate,28-03-2024,02-03-2024,Agency,785377,779163,14,Onsite,No,Yes,36,5,4,6,30,Resigned,23,No,Manager Issues,Poor Manager Behavior,
EMP0946,Female,25,HR,Senior,Bangalore,Graduate,09-04-2022,03-04-2022,Agency,456329,467198,4,Onsite,Yes,No,12,2,2,4,12,Resigned,8,No,Career Growth,No Growth Opportunity,
EMP0947,Male,23,HR,Senior,Delhi,Graduate,02-11-2023,07-10-2023,Referral,786857,789622,13,Hybrid,No,Yes,22,2,2,5,10,Resigned,18,No,Role Mismatch,Job Different From Discussion,
EMP0948,Male,37,Sales,Entry,Hyderabad,Graduate,16-10-2022,01-10-2022,Job Portal,670070,698344,14,Hybrid,Yes,No,7,1,2,9,44,Active,21,No,NA,NA,
EMP0949,Male,27,IT,Senior,Hyderabad,Postgraduate,12-11-2023,06-11-2023,Job Portal,356011,343772,7,Hybrid,No,Yes,12,3,2,0,34,Active,19,No,NA,NA,
EMP0950,Male,28,Operations,Entry,Hyderabad,Graduate,08-07-2023,22-06-2023,Agency,604362,604578,1,Remote,Yes,Yes,22,5,2,9,17,Active,27,No,NA,NA,
EMP0951,Male,25,HR,Senior,Bangalore,Postgraduate,26-06-2023,01-06-2023,Referral,370742,345964,13,Onsite,Yes,No,23,1,5,6,36,Active,33,No,NA,NA,
EMP0952,Female,24,Operations,Mid,Mumbai,Graduate,22-11-2022,29-10-2022,Referral,393061,346812,3,Remote,Yes,No,32,3,4,3,41,Active,6,No,NA,NA,
EMP0953,Female,23,Operations,Senior,Pune,Graduate,26-10-2023,07-10-2023,Referral,540572,544092,9,Hybrid,Yes,Yes,6,3,1,10,24,Resigned,21,No,Career Growth,Lack of Learning,
EMP0954,Male,36,Sales,Senior,Hyderabad,Graduate,03-11-2023,20-10-2023,Agency,841426,797124,13,Onsite,No,No,26,3,1,9,20,Active,8,No,NA,NA,
EMP0955,Male,31,Operations,Entry,Delhi,Postgraduate,20-06-2023,13-06-2023,Campus,772013,757241,5,Hybrid,No,Yes,14,2,1,6,23,Active,32,No,NA,NA,
EMP0956,Male,24,Sales,Entry,Hyderabad,Graduate,21-03-2024,10-03-2024,Agency,444230,407011,2,Hybrid,No,No,12,5,3,9,16,Active,12,No,NA,NA,
EMP0957,Female,28,Operations,Mid,Hyderabad,Graduate,09-01-2022,13-12-2021,Campus,761866,803499,1,Hybrid,No,Yes,21,3,4,5,16,Active,32,No,NA,NA,
EMP0958,Male,32,Operations,Mid,Mumbai,Graduate,23-12-2023,03-12-2023,Agency,630493,657959,11,Remote,Yes,No,11,3,4,7,36,Resigned,22,No,Career Growth,Lack of Learning,
EMP0959,Female,37,Sales,Senior,Mumbai,Graduate,09-01-2024,22-12-2023,Job Portal,835083,819843,4,Remote,No,Yes,7,1,3,0,5,Resigned,19,No,Personal,Relocation,
EMP0960,Male,25,Operations,Senior,Pune,Graduate,04-07-2023,10-06-2023,Campus,751298,746497,11,Onsite,No,Yes,25,5,4,4,42,Active,10,No,NA,NA,
EMP0961,Male,24,Sales,Mid,Mumbai,Postgraduate,24-07-2022,01-07-2022,Campus,579295,603223,5,Onsite,No,Yes,22,3,3,2,25,Resigned,15,No,Work Culture,Team Conflict,
EMP0962,Male,35,IT,Mid,Mumbai,Postgraduate,04-02-2022,28-01-2022,Job Portal,764299,732992,14,Onsite,Yes,Yes,6,2,2,3,28,Active,6,No,NA,NA,
EMP0963,Male,37,HR,Mid,Pune,Postgraduate,13-06-2022,17-05-2022,Referral,518654,499874,5,Hybrid,No,No,24,4,1,10,20,Resigned,17,No,Personal,Health Issues,
EMP0964,Male,38,Sales,Entry,Mumbai,Graduate,03-03-2024,22-02-2024,Agency,846423,877856,10,Remote,No,Yes,27,1,4,8,37,Active,25,No,NA,NA,
EMP0965,Female,22,Sales,Senior,Delhi,Postgraduate,04-08-2023,24-07-2023,Job Portal,488228,526613,9,Hybrid,Yes,Yes,37,5,1,5,9,Active,33,No,NA,NA,
EMP0966,Female,29,Operations,Entry,Bangalore,Graduate,29-03-2022,04-03-2022,Referral,397438,379305,12,Remote,Yes,Yes,19,2,3,6,33,Active,35,No,NA,NA,
EMP0967,Female,31,Operations,Entry,Hyderabad,Graduate,23-07-2022,06-07-2022,Agency,579485,585202,4,Remote,Yes,Yes,29,2,5,1,33,Active,28,No,NA,NA,
EMP0968,Female,38,Sales,Entry,Mumbai,Graduate,13-05-2022,14-04-2022,Referral,696634,648040,13,Hybrid,Yes,No,32,5,1,0,45,Active,20,No,NA,NA,
EMP0969,Female,38,IT,Mid,Mumbai,Graduate,22-11-2023,08-11-2023,Campus,779590,786651,1,Remote,No,No,31,3,5,9,21,Active,7,No,NA,NA,
EMP0970,Male,32,IT,Mid,Delhi,Postgraduate,11-08-2023,01-08-2023,Campus,736427,700887,7,Remote,No,No,23,4,3,8,10,Active,8,No,NA,NA,
EMP0971,Female,28,Operations,Senior,Delhi,Graduate,24-06-2022,27-05-2022,Campus,508826,515999,5,Hybrid,Yes,No,40,1,5,1,19,Active,19,No,NA,NA,
EMP0972,Male,22,Sales,Mid,Hyderabad,Postgraduate,24-06-2023,13-06-2023,Job Portal,482473,444717,3,Hybrid,Yes,No,14,3,4,4,15,Active,11,No,NA,NA,
EMP0973,Female,36,Operations,Senior,Bangalore,Graduate,03-11-2023,12-10-2023,Agency,653590,618721,6,Onsite,Yes,Yes,16,2,3,0,28,Active,17,No,NA,NA,
EMP0974,Female,23,Sales,Senior,Delhi,Postgraduate,17-02-2022,11-02-2022,Referral,371232,331280,3,Hybrid,No,Yes,39,5,3,0,41,Resigned,21,No,Personal,Health Issues,
EMP0975,Female,31,Finance,Mid,Pune,Postgraduate,19-03-2023,08-03-2023,Referral,831115,805746,5,Hybrid,Yes,No,14,4,1,2,44,Resigned,13,No,Career Growth,Lack of Learning,
EMP0976,Male,31,IT,Entry,Pune,Graduate,06-03-2024,06-02-2024,Job Portal,777310,818347,14,Onsite,Yes,No,18,2,4,2,12,Resigned,13,No,Work Culture,Team Conflict,
EMP0977,Male,23,Operations,Mid,Hyderabad,Postgraduate,20-11-2022,13-11-2022,Agency,683677,680558,8,Onsite,No,No,14,1,4,7,29,Active,29,No,NA,NA,
EMP0978,Male,33,IT,Entry,Bangalore,Postgraduate,11-02-2023,14-01-2023,Job Portal,637744,681075,15,Hybrid,No,No,9,5,4,4,35,Resigned,13,No,Work Culture,Toxic Culture,
EMP0979,Female,31,Operations,Senior,Hyderabad,Postgraduate,30-10-2023,10-10-2023,Campus,403621,423729,13,Remote,No,No,36,1,2,6,22,Active,25,No,NA,NA,
EMP0980,Female,31,Sales,Mid,Hyderabad,Postgraduate,31-05-2022,15-05-2022,Agency,733355,778254,1,Hybrid,No,Yes,18,5,5,5,20,Active,20,No,NA,NA,
EMP0981,Male,32,IT,Entry,Pune,Graduate,25-07-2022,26-06-2022,Campus,430413,397258,3,Remote,Yes,No,28,4,1,5,11,Active,19,No,NA,NA,
EMP0982,Female,33,Sales,Senior,Hyderabad,Postgraduate,26-04-2023,29-03-2023,Agency,560534,511070,1,Hybrid,No,Yes,39,1,4,10,27,Active,33,No,NA,NA,
EMP0983,Female,28,HR,Entry,Mumbai,Graduate,21-03-2024,10-03-2024,Agency,359475,322529,13,Hybrid,No,No,36,2,3,1,28,Resigned,24,No,Compensation,Salary Mismatch,
EMP0984,Male,31,Sales,Mid,Delhi,Graduate,19-05-2022,19-04-2022,Agency,490398,505059,10,Remote,Yes,No,19,1,1,10,34,Resigned,11,No,Career Growth,No Growth Opportunity,
EMP0985,Male,35,HR,Senior,Bangalore,Postgraduate,20-12-2022,14-12-2022,Agency,705347,740428,2,Remote,Yes,Yes,23,3,3,10,12,Active,25,No,NA,NA,
EMP0986,Female,26,Sales,Mid,Pune,Graduate,10-12-2022,01-12-2022,Agency,617743,638551,8,Remote,Yes,Yes,19,1,1,9,24,Active,14,No,NA,NA,
EMP0987,Female,39,IT,Entry,Delhi,Graduate,17-03-2023,20-02-2023,Agency,573566,547148,14,Onsite,No,Yes,28,5,3,4,17,Active,18,No,NA,NA,
EMP0988,Male,29,Sales,Mid,Delhi,Postgraduate,19-03-2022,01-03-2022,Referral,702816,748362,3,Onsite,No,No,9,3,5,9,15,Active,23,No,NA,NA,
EMP0989,Female,26,IT,Mid,Mumbai,Postgraduate,12-06-2022,04-06-2022,Agency,561743,544716,4,Onsite,Yes,Yes,29,5,3,8,45,Resigned,4,Yes,Manager Issues,Lack of Feedback,
EMP0990,Male,27,Sales,Mid,Hyderabad,Postgraduate,10-05-2024,03-05-2024,Campus,370539,334250,5,Hybrid,Yes,No,39,1,4,1,26,Active,23,No,NA,NA,
EMP0991,Male,40,HR,Entry,Hyderabad,Graduate,09-01-2024,23-12-2023,Referral,402087,385746,5,Hybrid,Yes,Yes,35,1,2,6,31,Active,6,No,NA,NA,
EMP0992,Female,22,Finance,Mid,Pune,Postgraduate,22-05-2022,12-05-2022,Job Portal,646296,649177,9,Onsite,No,No,19,5,1,3,29,Active,31,No,NA,NA,
EMP0993,Male,37,HR,Senior,Hyderabad,Graduate,14-03-2024,25-02-2024,Agency,676464,649932,15,Onsite,No,Yes,21,5,5,5,16,Resigned,2,Yes,Career Growth,No Growth Opportunity,
EMP0994,Female,28,Sales,Mid,Pune,Postgraduate,17-08-2022,24-07-2022,Campus,878150,863639,5,Remote,No,No,8,4,3,3,16,Active,15,No,NA,NA,
EMP0995,Female,25,Finance,Entry,Hyderabad,Graduate,30-11-2022,04-11-2022,Job Portal,475180,519839,9,Remote,No,No,16,2,3,3,40,Active,23,No,NA,NA,
EMP0996,Male,24,Finance,Senior,Delhi,Postgraduate,20-01-2023,28-12-2022,Agency,471587,482990,6,Onsite,No,Yes,33,3,3,0,43,Resigned,19,No,Manager Issues,Lack of Feedback,
EMP0997,Male,36,HR,Senior,Pune,Graduate,10-05-2022,11-04-2022,Agency,840112,808527,11,Hybrid,No,Yes,23,2,2,2,22,Active,26,No,NA,NA,
EMP0998,Female,29,HR,Mid,Mumbai,Postgraduate,23-04-2022,18-04-2022,Job Portal,440986,446144,12,Hybrid,No,Yes,29,5,5,1,7,Resigned,4,Yes,Personal,Higher Studies,
EMP0999,Male,28,Operations,Entry,Mumbai,Postgraduate,18-05-2023,13-05-2023,Campus,368760,394577,9,Remote,No,No,32,1,3,2,35,Active,29,No,NA,NA,
EMP1000,Male,35,HR,Senior,Hyderabad,Postgraduate,03-04-2022,06-03-2022,Agency,703551,709085,4,Remote,Yes,Yes,18,4,3,4,36,Active,12,No,NA,NA,
